Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
736,16:01:44.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,199.218,87.130,217.438,,,100.0,,No,0,0
737,16:01:45.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,209.799,88.301,227.624,,,100.0,,No,0,0
738,16:01:46.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,220.840,89.521,238.295,,,100.0,,No,0,0
739,16:01:47.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,232.319,90.789,249.429,,,100.0,,No,0,0
740,16:01:48.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,244.215,92.104,261.006,,,100.0,,No,0,0
741,16:01:49.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,256.509,93.463,273.006,,,100.0,,No,0,0
742,16:01:50.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,269.183,94.866,285.410,,,100.0,,No,0,0
743,16:01:51.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,282.221,96.311,298.202,,,100.0,,No,0,0
744,16:01:52.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,295.610,97.797,311.367,,,100.0,,No,0,0
745,16:01:53.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,309.336,99.322,324.890,,,100.0,,No,0,0
746,16:01:54.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,323.387,100.886,338.758,,,100.0,,No,0,0
747,16:01:55.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,337.752,102.486,352.959,,,100.0,,No,0,0
748,16:01:56.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,352.421,104.123,367.481,,,100.0,,No,0,0
749,16:01:57.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,367.385,105.793,382.314,,,100.0,,No,0,0
750,16:01:58.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,382.636,107.498,397.450,,,100.0,,No,0,0
751,16:01:59.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,398.165,109.234,412.877,,,100.0,,No,0,0
752,16:02:00.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,413.965,111.002,428.589,,,100.0,,No,0,0
753,16:02:01.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,430.030,112.799,444.578,,,100.0,,No,0,0
754,16:02:02.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,446.354,114.627,460.838,,,100.0,,No,0,0
755,16:02:03.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,462.931,116.482,477.361,,,100.0,,No,0,0
756,16:02:04.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,479.755,118.364,494.141,,,100.0,,No,0,0
757,16:02:05.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,496.821,120.274,511.172,,,100.0,,No,0,0
758,16:02:06.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,514.126,122.208,528.451,,,100.0,,No,0,0
759,16:02:07.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,531.663,124.168,545.970,,,100.0,,No,0,0
760,16:02:08.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,549.430,126.152,563.727,,,100.0,,No,0,0
761,16:02:09.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,567.422,128.159,581.715,,,100.0,,No,0,0
762,16:02:10.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,585.636,130.189,599.932,,,100.0,,No,0,0
763,16:02:11.000 08/16/2024,42.09804240,-87.82778400,153.055,100.0,100.0,,No,604.068,132.240,618.373,,,100.0,,No,0,0
764,16:02:12.000 08/16/2024,42.09842010,-87.82822770,148.695,4.0,3.9,INVALID,No,177.737,64.504,189.080,,,1.0,,No,6,0
765,16:02:13.000 08/16/2024,42.09840310,-87.82824870,139.866,11.1,7.9,INVALID,No,101.284,60.615,118.037,,,7.8,,No,6,0
766,16:02:14.000 08/16/2024,42.09834700,-87.82834270,134.760,11.1,7.9,INVALID,No,105.932,69.838,126.882,,,7.8,,No,6,0
767,16:02:15.000 08/16/2024,42.09835160,-87.82836230,134.756,100.0,100.0,,No,106.414,69.839,127.285,,,100.0,,No,0,0
768,16:02:16.000 08/16/2024,42.09830500,-87.82846940,133.842,11.1,7.9,INVALID,No,95.012,67.223,116.388,,,7.8,,No,6,0
769,16:02:17.000 08/16/2024,42.09829420,-87.82853060,146.770,5.7,5.6,INVALID,No,83.542,68.143,107.809,,,1.0,,No,5,0
770,16:02:18.000 08/16/2024,42.09827270,-87.82860740,150.573,29.7,12.1,INVALID,No,81.094,49.815,95.172,,,27.1,,No,5,0
771,16:02:19.000 08/16/2024,42.09826750,-87.82862010,150.571,100.0,100.0,,No,82.087,49.817,96.021,,,100.0,,No,0,0
772,16:02:20.000 08/16/2024,42.09826230,-87.82863280,150.570,100.0,100.0,,No,83.597,49.820,97.316,,,100.0,,No,0,0
773,16:02:21.000 08/16/2024,42.09825710,-87.82864550,150.568,100.0,100.0,,No,85.773,49.827,99.195,,,100.0,,No,0,0
774,16:02:22.000 08/16/2024,42.09825200,-87.82865810,150.566,100.0,100.0,,No,88.734,49.838,101.772,,,100.0,,No,0,0
775,16:02:23.000 08/16/2024,42.09824680,-87.82867080,150.565,100.0,100.0,,No,92.567,49.857,105.140,,,100.0,,No,0,0
776,16:02:24.000 08/16/2024,42.09824160,-87.82868350,150.563,100.0,100.0,,No,97.323,49.884,109.363,,,100.0,,No,0,0
777,16:02:25.000 08/16/2024,42.09823640,-87.82869620,150.561,100.0,100.0,,No,103.020,49.920,114.478,,,100.0,,No,0,0
778,16:02:26.000 08/16/2024,42.09823120,-87.82870890,150.560,100.0,100.0,,No,109.648,49.967,120.496,,,100.0,,No,0,0
779,16:02:27.000 08/16/2024,42.09822600,-87.82872160,150.558,100.0,100.0,,No,117.177,50.027,127.409,,,100.0,,No,0,0
780,16:02:28.000 08/16/2024,42.09822080,-87.82873430,150.557,100.0,100.0,,No,125.565,50.101,135.191,,,100.0,,No,0,0
781,16:02:29.000 08/16/2024,42.09821560,-87.82874700,150.555,100.0,100.0,,No,134.762,50.190,143.805,,,100.0,,No,0,0
782,16:02:30.000 08/16/2024,42.09807330,-87.82833270,152.882,4.0,3.9,INVALID,No,167.570,61.845,178.618,,,1.0,,No,6,0
783,16:02:31.000 08/16/2024,42.09807540,-87.82831230,151.015,11.0,7.8,INVALID,No,95.978,56.988,111.622,,,7.7,,No,6,0
784,16:02:32.000 08/16/2024,42.09808520,-87.82838910,151.129,11.0,7.8,INVALID,No,87.116,65.342,108.898,,,7.7,,No,6,0
785,16:02:33.000 08/16/2024,42.09809320,-87.82838020,150.392,11.0,7.8,INVALID,No,81.359,63.594,103.264,,,7.7,,No,6,0
786,16:02:34.000 08/16/2024,42.09808967,-87.82836383,150.200,11.0,7.8,3D,Yes,76.708,62.191,98.751,,,7.7,,No,6,0
787,16:02:35.000 08/16/2024,42.09808320,-87.82837890,150.185,100.0,100.0,,No,77.214,62.199,99.150,,,100.0,,No,0,0
788,16:02:36.000 08/16/2024,42.09807583,-87.82835367,146.600,11.0,7.8,3D,Yes,74.495,61.107,96.351,,,7.7,,No,5,0
789,16:02:37.000 08/16/2024,42.09807360,-87.82836270,146.561,100.0,100.0,,No,75.268,61.126,96.962,,,100.0,,No,0,0
790,16:02:38.000 08/16/2024,42.09807150,-87.82837180,146.555,100.0,100.0,,No,76.500,61.154,97.939,,,100.0,,No,0,0
791,16:02:39.000 08/16/2024,42.09806940,-87.82838090,146.548,100.0,100.0,,No,78.361,61.189,99.421,,,100.0,,No,0,0
792,16:02:40.000 08/16/2024,42.09806720,-87.82839000,146.541,100.0,100.0,,No,80.991,61.235,101.535,,,100.0,,No,0,0
793,16:02:41.000 08/16/2024,42.09806510,-87.82839900,146.534,100.0,100.0,,No,84.498,61.292,104.387,,,100.0,,No,0,0
794,16:02:42.000 08/16/2024,42.09806300,-87.82840810,146.527,100.0,100.0,,No,88.946,61.361,108.058,,,100.0,,No,0,0
795,16:02:43.000 08/16/2024,42.09806080,-87.82841720,146.520,100.0,100.0,,No,94.361,61.444,112.603,,,100.0,,No,0,0
796,16:02:44.000 08/16/2024,42.09805870,-87.82842630,146.513,100.0,100.0,,No,100.736,61.541,118.047,,,100.0,,No,0,0
797,16:02:45.000 08/16/2024,42.09805660,-87.82843540,146.506,100.0,100.0,,No,108.039,61.654,124.393,,,100.0,,No,0,0
798,16:02:46.000 08/16/2024,42.09805440,-87.82844450,146.500,100.0,100.0,,No,116.226,61.784,131.627,,,100.0,,No,0,0
799,16:02:47.000 08/16/2024,42.09805230,-87.82845360,146.493,100.0,100.0,,No,125.242,61.932,139.718,,,100.0,,No,0,0
800,16:02:48.000 08/16/2024,42.09805230,-87.82845360,146.493,100.0,100.0,,No,135.032,62.099,148.627,,,100.0,,No,0,0
801,16:02:49.000 08/16/2024,42.09805230,-87.82845360,146.493,100.0,100.0,,No,145.544,62.286,158.312,,,100.0,,No,0,0
802,16:02:50.000 08/16/2024,42.09803430,-87.82801060,150.781,4.0,3.6,INVALID,No,164.011,80.397,182.656,,,1.7,,No,8,0
803,16:02:51.000 08/16/2024,42.09794050,-87.82799170,132.755,5.7,3.9,INVALID,No,76.784,67.384,102.159,,,4.3,,No,7,0
804,16:02:52.000 08/16/2024,42.09785610,-87.82801780,122.061,5.7,3.9,INVALID,No,75.523,72.974,105.019,,,4.3,,No,7,0
805,16:02:53.000 08/16/2024,42.09779683,-87.82806067,117.000,5.7,3.9,3D,Yes,65.262,67.639,93.990,,,4.3,,No,7,0
806,16:02:54.000 08/16/2024,42.09781867,-87.82811017,138.500,5.5,4.0,3D,Yes,54.115,54.682,76.932,,,3.8,,No,7,0
807,16:02:55.000 08/16/2024,42.09783083,-87.82796700,156.200,5.2,3.6,3D,Yes,36.415,35.956,51.175,,,3.8,,No,8,0
808,16:02:56.000 08/16/2024,42.09776450,-87.82784650,171.500,2.1,1.1,3D,Yes,18.591,23.378,29.869,,,1.8,,No,19,0
809,16:02:57.000 08/16/2024,42.09781800,-87.82789733,170.000,1.3,0.8,3D,Yes,10.904,14.658,18.269,,,1.1,,No,22,0
810,16:02:58.000 08/16/2024,42.09785867,-87.82794817,167.200,1.4,0.7,3D,Yes,7.713,11.545,13.884,,,1.2,,No,23,0
811,16:02:59.000 08/16/2024,42.09787850,-87.82796583,167.500,1.4,0.7,3D,Yes,6.300,9.870,11.709,,,1.2,,No,23,0
812,16:03:00.000 08/16/2024,42.09788033,-87.82798067,167.800,1.2,0.7,3D,Yes,5.330,8.769,10.262,,,1.0,,No,24,0
813,16:03:01.000 08/16/2024,42.09788483,-87.82799100,167.500,1.4,0.7,3D,Yes,4.966,8.233,9.615,,,1.2,,No,23,0
814,16:03:02.000 08/16/2024,42.09789067,-87.82799867,167.500,1.3,0.7,3D,Yes,4.677,7.786,9.083,,,1.1,,No,23,0
815,16:03:03.000 08/16/2024,42.09789283,-87.82800950,168.100,1.3,0.7,3D,Yes,4.264,7.325,8.476,,,1.1,,No,23,0
816,16:03:04.000 08/16/2024,42.09789283,-87.82801867,168.300,1.3,0.7,3D,Yes,4.068,7.039,8.130,,,1.1,,No,24,0
817,16:03:05.000 08/16/2024,42.09789200,-87.82802750,168.100,1.3,0.7,3D,Yes,3.877,6.771,7.802,,,1.1,,No,24,0
818,16:03:06.000 08/16/2024,42.09789300,-87.82803783,167.600,1.3,0.7,3D,Yes,3.689,6.475,7.452,,,1.1,,No,24,0
819,16:03:07.000 08/16/2024,42.09789583,-87.82804800,166.800,1.3,0.7,3D,Yes,3.536,6.231,7.164,,,1.1,,No,24,0
820,16:03:08.000 08/16/2024,42.09790150,-87.82805683,166.100,1.3,0.7,3D,Yes,3.456,6.077,6.991,,,1.1,,No,24,0
821,16:03:09.000 08/16/2024,42.09790700,-87.82806450,165.400,1.3,0.7,3D,Yes,3.377,5.922,6.817,,,1.1,,No,24,0
822,16:03:10.000 08/16/2024,42.09791267,-87.82807200,164.700,1.3,0.7,3D,Yes,3.308,5.783,6.662,,,1.1,,No,24,0
823,16:03:11.000 08/16/2024,42.09792017,-87.82807833,164.100,1.3,0.7,3D,Yes,3.257,5.673,6.541,,,1.1,,Yes,22,0
824,16:03:12.000 08/16/2024,42.09792617,-87.82808617,163.900,1.5,0.8,3D,Yes,3.223,5.605,6.466,,,1.3,,Yes,23,0
825,16:03:13.000 08/16/2024,42.09793250,-87.82809200,162.500,4.0,2.2,3D,Yes,4.520,5.176,6.872,,,3.3,,Yes,24,0
826,16:03:14.000 08/16/2024,42.09794083,-87.82809850,162.700,4.0,2.2,3D,Yes,3.813,3.890,5.447,,,3.3,,Yes,24,1
827,16:03:15.000 08/16/2024,42.09794933,-87.82810533,162.700,4.0,2.2,3D,Yes,3.545,3.588,5.044,,,3.3,,Yes,24,1
828,16:03:16.000 08/16/2024,42.09795783,-87.82811333,162.700,4.0,2.2,3D,Yes,3.418,3.573,4.945,,,3.3,,Yes,24,1
829,16:03:17.000 08/16/2024,42.09796550,-87.82812100,162.600,4.0,2.2,3D,Yes,3.338,3.578,4.893,,,3.3,,Yes,23,1
830,16:03:18.000 08/16/2024,42.09797300,-87.82812900,162.700,4.0,2.2,3D,Yes,3.268,3.593,4.857,,,3.3,,Yes,23,1
831,16:03:19.000 08/16/2024,42.09798117,-87.82813600,162.700,4.0,2.2,3D,Yes,3.201,3.620,4.832,,,3.3,,Yes,22,1
832,16:03:20.000 08/16/2024,42.09798867,-87.82814283,162.700,4.0,2.2,3D,Yes,3.166,3.659,4.839,,,3.3,,Yes,22,1
833,16:03:21.000 08/16/2024,42.09799383,-87.82815117,162.700,5.1,2.3,3D,Yes,3.181,3.735,4.906,,,4.5,,Yes,21,0
834,16:03:22.000 08/16/2024,42.09799867,-87.82815850,162.500,5.1,2.3,3D,Yes,3.260,3.869,5.059,,,4.5,,Yes,15,0
835,16:03:23.000 08/16/2024,42.09800217,-87.82816233,162.800,1.4,0.9,3D,Yes,3.818,4.207,5.681,,,1.1,,Yes,14,0
836,16:03:24.000 08/16/2024,42.09800600,-87.82815900,162.700,2.5,1.7,3D,Yes,4.088,4.415,6.017,,,1.8,,No,7,0
837,16:03:25.000 08/16/2024,42.09800883,-87.82815800,162.600,2.4,1.6,3D,Yes,4.535,4.679,6.516,,,1.8,,No,6,0
838,16:03:26.000 08/16/2024,42.09800833,-87.82815200,162.500,3.4,2.2,3D,Yes,5.086,5.003,7.134,,,2.5,,No,6,0
839,16:03:27.000 08/16/2024,42.09800633,-87.82814883,162.600,3.2,2.0,3D,Yes,5.410,5.306,7.578,,,2.5,,No,6,0
840,16:03:28.000 08/16/2024,42.09800500,-87.82814750,162.900,2.4,1.5,3D,Yes,5.689,5.635,8.007,,,1.9,,Yes,9,0
841,16:03:29.000 08/16/2024,42.09800183,-87.82814100,163.500,2.4,1.5,3D,Yes,5.903,5.925,8.364,,,1.9,,No,9,0
842,16:03:30.000 08/16/2024,42.09800117,-87.82813517,163.500,3.0,1.9,3D,Yes,6.139,6.243,8.756,,,2.3,,No,8,0
843,16:03:31.000 08/16/2024,42.09800133,-87.82813267,163.400,2.9,1.9,3D,Yes,6.329,6.518,9.085,,,2.3,,No,8,0
844,16:03:32.000 08/16/2024,42.09800050,-87.82812767,163.400,2.9,1.9,3D,Yes,6.525,6.804,9.427,,,2.3,,No,8,0
845,16:03:33.000 08/16/2024,42.09800017,-87.82812467,163.300,2.9,1.9,3D,Yes,6.723,7.085,9.767,,,2.3,,No,8,0
846,16:03:34.000 08/16/2024,42.09800000,-87.82812267,163.100,2.9,1.9,3D,Yes,6.916,7.365,10.103,,,2.3,,No,8,0
847,16:03:35.000 08/16/2024,42.09799983,-87.82811917,163.100,3.3,2.1,3D,Yes,7.125,7.643,10.449,,,2.6,,No,7,0
848,16:03:36.000 08/16/2024,42.09799917,-87.82811533,163.200,3.3,2.1,3D,Yes,7.346,7.920,10.802,,,2.6,,No,7,0
849,16:03:37.000 08/16/2024,42.09799733,-87.82811400,163.100,2.7,1.6,3D,Yes,7.494,8.118,11.048,,,2.1,,No,8,0
850,16:03:38.000 08/16/2024,42.09799633,-87.82810933,163.200,3.3,2.1,3D,Yes,7.704,8.379,11.382,,,2.6,,No,7,0
851,16:03:39.000 08/16/2024,42.09799617,-87.82810717,163.200,3.3,2.1,3D,Yes,7.910,8.622,11.701,,,2.6,,No,7,0
852,16:03:40.000 08/16/2024,42.09799567,-87.82810550,163.100,3.3,2.1,3D,Yes,8.106,8.851,12.002,,,2.6,,No,7,0
853,16:03:41.000 08/16/2024,42.09799467,-87.82810533,163.000,3.3,2.1,3D,Yes,8.308,9.083,12.309,,,2.6,,No,7,0
854,16:03:42.000 08/16/2024,42.09799367,-87.82810567,162.700,3.3,2.1,3D,Yes,8.507,9.307,12.609,,,2.6,,No,7,0
855,16:03:43.000 08/16/2024,42.09799250,-87.82810550,162.500,3.3,2.1,3D,Yes,8.698,9.529,12.902,,,2.6,,No,7,0
856,16:03:44.000 08/16/2024,42.09799183,-87.82810300,162.500,2.4,1.5,3D,Yes,8.839,9.710,13.131,,,1.9,,No,9,0
857,16:03:45.000 08/16/2024,42.09799100,-87.82810200,162.400,3.1,2.0,3D,Yes,8.995,9.906,13.381,,,2.4,,No,8,0
858,16:03:46.000 08/16/2024,42.09798917,-87.82810650,161.900,3.1,2.0,3D,Yes,9.144,10.091,13.618,,,2.4,,No,8,0
859,16:03:47.000 08/16/2024,42.09798733,-87.82810567,161.800,2.1,1.2,3D,Yes,9.074,10.063,13.550,,,1.8,,No,7,0
860,16:03:48.000 08/16/2024,42.09798567,-87.82811167,161.200,2.1,1.2,3D,Yes,9.019,10.059,13.510,,,1.8,,No,7,0
861,16:03:49.000 08/16/2024,42.09798333,-87.82811800,160.500,3.3,2.1,3D,Yes,9.160,10.235,13.735,,,2.6,,No,7,0
862,16:03:50.000 08/16/2024,42.09798250,-87.82811317,160.700,2.0,1.1,3D,Yes,9.105,10.225,13.691,,,1.7,,No,8,0
863,16:03:51.000 08/16/2024,42.09798217,-87.82811133,160.600,2.0,1.1,3D,Yes,9.060,10.215,13.654,,,1.7,,No,8,0
864,16:03:52.000 08/16/2024,42.09798067,-87.82811167,160.400,3.3,2.1,3D,Yes,9.196,10.375,13.864,,,2.6,,No,7,0
865,16:03:53.000 08/16/2024,42.09797967,-87.82811217,160.100,3.3,2.1,3D,Yes,9.349,10.536,14.086,,,2.6,,No,7,0
866,16:03:54.000 08/16/2024,42.09797900,-87.82811100,160.000,3.3,2.1,3D,Yes,9.500,10.700,14.309,,,2.6,,No,8,0
867,16:03:55.000 08/16/2024,42.09797950,-87.82811233,159.600,3.4,2.0,3D,Yes,9.697,10.890,14.582,,,2.7,,No,8,0
868,16:03:56.000 08/16/2024,42.09798083,-87.82811017,159.400,3.4,2.0,3D,Yes,9.898,11.081,14.858,,,2.7,,No,8,0
869,16:03:57.000 08/16/2024,42.09798150,-87.82811133,158.900,3.4,2.0,3D,Yes,10.103,11.273,15.138,,,2.7,,No,8,0
870,16:03:58.000 08/16/2024,42.09798183,-87.82811183,158.500,3.4,2.0,3D,Yes,10.312,11.465,15.420,,,2.7,,No,8,0
871,16:03:59.000 08/16/2024,42.09798267,-87.82811200,158.000,2.2,1.3,3D,Yes,10.166,11.325,15.219,,,1.7,,No,8,0
872,16:04:00.000 08/16/2024,42.09798233,-87.82811717,157.300,2.2,1.3,3D,Yes,10.046,11.217,15.058,,,1.7,,No,8,0
873,16:04:01.000 08/16/2024,42.09798300,-87.82811233,157.500,2.2,1.3,3D,Yes,9.942,11.126,14.921,,,1.7,,No,8,0
874,16:04:02.000 08/16/2024,42.09798267,-87.82811750,156.700,2.2,1.3,3D,Yes,9.848,11.037,14.792,,,1.7,,No,8,0
875,16:04:03.000 08/16/2024,42.09798217,-87.82811667,156.600,2.2,1.3,3D,Yes,9.766,10.964,14.683,,,1.7,,No,8,0
876,16:04:04.000 08/16/2024,42.09798333,-87.82810950,157.100,2.5,1.6,3D,Yes,9.706,10.906,14.600,,,1.9,,No,7,0
877,16:04:05.000 08/16/2024,42.09798450,-87.82810717,157.100,2.5,1.6,3D,Yes,9.663,10.856,14.534,,,1.9,,No,7,0
878,16:04:06.000 08/16/2024,42.09798533,-87.82810717,156.900,2.5,1.6,3D,Yes,9.629,10.812,14.478,,,1.9,,No,7,0
879,16:04:07.000 08/16/2024,42.09798650,-87.82810867,156.700,3.5,2.4,3D,Yes,9.780,10.929,14.666,,,2.7,,No,7,0
880,16:04:08.000 08/16/2024,42.09798700,-87.82811267,156.300,3.5,2.3,3D,Yes,9.936,11.050,14.860,,,2.6,,No,8,0
881,16:04:09.000 08/16/2024,42.09798817,-87.82811267,156.100,3.3,2.0,3D,Yes,10.090,11.174,15.055,,,2.6,,No,9,0
882,16:04:10.000 08/16/2024,42.09798833,-87.82811600,155.800,1.8,1.2,3D,Yes,9.776,10.852,14.606,,,1.4,,No,10,0
883,16:04:11.000 08/16/2024,42.09798850,-87.82811183,156.100,2.0,1.5,3D,Yes,9.669,10.708,14.427,,,1.4,,No,10,0
884,16:04:12.000 08/16/2024,42.09798983,-87.82810600,156.600,2.4,1.9,3D,Yes,9.571,10.556,14.249,,,1.4,,No,9,0
885,16:04:13.000 08/16/2024,42.09799050,-87.82810150,156.900,2.4,1.9,3D,Yes,9.496,10.426,14.102,,,1.4,,No,9,0
886,16:04:14.000 08/16/2024,42.09799117,-87.82809467,157.300,2.4,1.9,3D,Yes,9.436,10.311,13.977,,,1.4,,No,9,0
887,16:04:15.000 08/16/2024,42.09799183,-87.82809350,157.500,2.4,1.9,3D,Yes,9.392,10.207,13.871,,,1.4,,No,9,0
888,16:04:16.000 08/16/2024,42.09799200,-87.82809100,157.700,2.4,1.9,3D,Yes,9.360,10.114,13.781,,,1.4,,No,9,0
889,16:04:17.000 08/16/2024,42.09799267,-87.82808983,157.600,2.4,1.9,3D,Yes,9.339,10.029,13.704,,,1.4,,No,9,0
890,16:04:18.000 08/16/2024,42.09799317,-87.82809100,157.300,2.4,1.9,3D,Yes,9.326,9.951,13.638,,,1.4,,No,9,0
891,16:04:19.000 08/16/2024,42.09799300,-87.82808850,157.400,2.4,1.9,3D,Yes,9.319,9.880,13.582,,,1.4,,No,9,0
892,16:04:20.000 08/16/2024,42.09799233,-87.82808983,157.300,2.2,1.8,3D,Yes,9.303,9.810,13.520,,,1.4,,No,9,0
893,16:04:21.000 08/16/2024,42.09799167,-87.82809067,157.200,2.2,1.8,3D,Yes,9.273,9.728,13.440,,,1.4,,No,9,0
894,16:04:22.000 08/16/2024,42.09799183,-87.82809017,157.200,2.4,1.9,3D,Yes,9.265,9.657,13.383,,,1.4,,No,9,0
895,16:04:23.000 08/16/2024,42.09799167,-87.82808883,157.300,2.4,1.9,3D,Yes,9.258,9.590,13.330,,,1.4,,No,9,0
896,16:04:24.000 08/16/2024,42.09799167,-87.82808750,157.200,2.4,1.9,3D,Yes,9.255,9.529,13.284,,,1.4,,No,9,0
897,16:04:25.000 08/16/2024,42.09799117,-87.82808867,157.100,2.4,1.9,3D,Yes,9.261,9.485,13.256,,,1.4,,No,9,0
898,16:04:26.000 08/16/2024,42.09799000,-87.82808917,156.900,2.2,1.8,3D,Yes,9.274,9.458,13.246,,,1.4,,No,9,0
899,16:04:27.000 08/16/2024,42.09799033,-87.82808550,157.100,2.0,1.5,3D,Yes,9.318,9.449,13.271,,,1.4,,No,10,0
900,16:04:28.000 08/16/2024,42.09799133,-87.82808567,157.300,2.0,1.5,3D,Yes,9.349,9.447,13.291,,,1.4,,No,10,0
901,16:04:29.000 08/16/2024,42.09799183,-87.82808750,157.300,2.0,1.4,3D,Yes,9.362,9.456,13.307,,,1.4,,No,10,0
902,16:04:30.000 08/16/2024,42.09799300,-87.82808767,157.500,2.0,1.5,3D,Yes,9.398,9.475,13.345,,,1.4,,No,10,0
903,16:04:31.000 08/16/2024,42.09799483,-87.82808617,157.700,2.0,1.5,3D,Yes,9.430,9.494,13.381,,,1.4,,No,10,0
904,16:04:32.000 08/16/2024,42.09799633,-87.82808517,157.900,3.3,2.0,3D,Yes,9.529,9.598,13.525,,,2.6,,No,10,0
905,16:04:33.000 08/16/2024,42.09799733,-87.82808600,158.000,2.0,1.5,3D,Yes,9.563,9.609,13.557,,,1.4,,No,10,0
906,16:04:34.000 08/16/2024,42.09799700,-87.82809467,157.200,2.1,1.5,3D,Yes,9.538,9.605,13.536,,,1.5,,No,10,0
907,16:04:35.000 08/16/2024,42.09799633,-87.82809550,157.100,2.1,1.5,3D,Yes,9.498,9.611,13.512,,,1.5,,No,10,0
908,16:04:36.000 08/16/2024,42.09799450,-87.82809583,157.000,3.0,1.9,3D,Yes,9.523,9.709,13.600,,,2.3,,No,8,0
909,16:04:37.000 08/16/2024,42.09799283,-87.82809667,157.000,3.0,1.9,3D,Yes,9.584,9.824,13.725,,,2.3,,No,7,0
