Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,VDOP,Fix type (GPS),SVs Used,Carrier Range Status,RTK Fix Type
981,19:18:37.000 08/15/2024,41.88557183,-87.65381900,166.368,4.4,1.0,1.5,3D,22,0,No Fix
982,19:18:38.000 08/15/2024,41.88556717,-87.65383400,166.863,4.4,3.1,3.1,3D,20,0,No Fix
983,19:18:39.000 08/15/2024,41.88556667,-87.65384583,166.677,2.2,3.1,3.1,3D,21,0,No Fix
984,19:18:40.000 08/15/2024,41.88556700,-87.65385967,166.820,1.7,1.3,1.8,3D,22,0,No Fix
985,19:18:41.000 08/15/2024,41.88556683,-87.65387183,167.284,3.4,0.9,1.4,3D,21,1,Float
986,19:18:42.000 08/15/2024,41.88556317,-87.65388550,167.855,2.1,2.2,2.6,3D,22,1,Float
987,19:18:43.000 08/15/2024,41.88555967,-87.65389850,168.188,1.8,1.0,1.9,3D,21,0,No Fix
988,19:18:44.000 08/15/2024,41.88555867,-87.65391267,168.371,4.4,1.0,1.4,3D,21,1,Float
989,19:18:45.000 08/15/2024,41.88555933,-87.65392550,168.338,2.2,3.1,3.1,3D,22,1,Float
990,19:18:46.000 08/15/2024,41.88555450,-87.65394050,169.272,1.9,1.2,1.9,3D,22,1,Float
991,19:18:47.000 08/15/2024,41.88555183,-87.65395350,169.604,1.9,1.1,1.6,3D,21,0,No Fix
992,19:18:48.000 08/15/2024,41.88555133,-87.65396683,169.610,3.6,1.1,1.5,3D,22,0,No Fix
993,19:18:49.000 08/15/2024,41.88555117,-87.65397900,169.646,2.9,2.3,2.8,3D,24,0,No Fix
994,19:18:50.000 08/15/2024,41.88555733,-87.65399083,168.579,4.9,1.3,2.6,3D,18,1,Float
995,19:18:51.000 08/15/2024,41.88555683,-87.65400400,168.567,2.8,2.7,4.1,3D,24,0,No Fix
996,19:18:52.000 08/15/2024,41.88555433,-87.65401900,168.908,1.5,1.4,2.4,3D,24,0,No Fix
997,19:18:53.000 08/15/2024,41.88555367,-87.65403517,169.449,1.7,0.9,1.2,3D,20,1,Float
998,19:18:54.000 08/15/2024,41.88555000,-87.65404850,169.780,1.7,0.9,1.4,3D,26,0,No Fix
999,19:18:55.000 08/15/2024,41.88554750,-87.65406500,170.142,1.7,1.0,1.4,3D,22,1,Float
1000,19:18:56.000 08/15/2024,41.88554633,-87.65407833,170.218,1.7,1.0,1.4,3D,24,0,No Fix
1001,19:18:57.000 08/15/2024,41.88554700,-87.65408933,170.076,2.0,1.0,1.4,3D,23,0,No Fix
1002,19:18:58.000 08/15/2024,41.88555133,-87.65410183,169.520,1.7,1.2,1.6,3D,24,1,Float
1003,19:18:59.000 08/15/2024,41.88555117,-87.65411600,169.630,2.5,1.0,1.4,3D,26,0,No Fix
1004,19:19:00.000 08/15/2024,41.88555000,-87.65413200,169.675,4.4,1.4,2.0,3D,21,0,No Fix
1005,19:19:01.000 08/15/2024,41.88554700,-87.65414800,170.021,1.7,3.1,3.1,3D,25,0,No Fix
1006,19:19:02.000 08/15/2024,41.88554600,-87.65416200,170.080,2.5,1.0,1.4,3D,25,0,No Fix
1007,19:19:03.000 08/15/2024,41.88554433,-87.65417350,169.648,4.4,1.8,1.8,3D,24,0,No Fix
1008,19:19:04.000 08/15/2024,41.88554150,-87.65418667,169.641,2.8,3.1,3.1,3D,26,0,No Fix
1009,19:19:05.000 08/15/2024,41.88554050,-87.65420350,170.261,1.7,1.3,2.5,3D,27,0,No Fix
1010,19:19:06.000 08/15/2024,41.88554033,-87.65421817,170.450,2.7,1.0,1.4,3D,24,0,No Fix
1011,19:19:07.000 08/15/2024,41.88553917,-87.65423117,170.457,1.9,1.9,2.0,3D,27,0,No Fix
1012,19:19:08.000 08/15/2024,41.88553883,-87.65424233,170.042,2.5,1.1,1.5,3D,26,0,No Fix
1013,19:19:09.000 08/15/2024,41.88553817,-87.65425367,169.662,3.2,1.7,1.9,3D,27,0,No Fix
1014,19:19:10.000 08/15/2024,41.88553667,-87.65426300,169.289,3.6,2.5,2.0,3D,23,0,No Fix
1015,19:19:11.000 08/15/2024,41.88553417,-87.65427400,169.103,2.4,2.9,2.1,3D,23,0,No Fix
1016,19:19:12.000 08/15/2024,41.88553333,-87.65428600,168.607,2.8,1.5,1.8,3D,21,0,No Fix
1017,19:19:13.000 08/15/2024,41.88553517,-87.65429833,168.135,2.3,1.5,2.3,3D,27,1,Float
1018,19:19:14.000 08/15/2024,41.88553500,-87.65430967,167.905,2.4,1.2,1.9,3D,22,0,No Fix
1019,19:19:15.000 08/15/2024,41.88553383,-87.65432067,167.498,3.1,1.4,2.0,3D,24,0,No Fix
1020,19:19:16.000 08/15/2024,41.88553183,-87.65433300,167.321,2.9,1.8,2.5,3D,22,0,No Fix
1021,19:19:17.000 08/15/2024,41.88553133,-87.65434533,167.079,3.3,1.5,2.5,3D,24,0,No Fix
1022,19:19:18.000 08/15/2024,41.88553100,-87.65436083,167.542,2.0,2.5,2.0,3D,23,0,No Fix
1023,19:19:19.000 08/15/2024,41.88553083,-87.65437500,167.524,2.0,1.5,1.3,3D,23,0,No Fix
1024,19:19:20.000 08/15/2024,41.88553333,-87.65438683,167.262,2.2,1.1,1.7,3D,22,0,No Fix
1025,19:19:21.000 08/15/2024,41.88553633,-87.65439950,167.525,2.2,1.1,1.9,3D,26,0,No Fix
1026,19:19:22.000 08/15/2024,41.88553883,-87.65441267,168.450,1.6,1.3,1.8,3D,25,0,No Fix
1027,19:19:23.000 08/15/2024,41.88554433,-87.65441917,168.813,2.2,1.1,1.2,3D,24,0,No Fix
1028,19:19:24.000 08/15/2024,41.88555233,-87.65442033,169.046,2.8,1.2,1.8,3D,22,0,No Fix
1029,19:19:25.000 08/15/2024,41.88556133,-87.65442250,169.449,2.7,1.4,2.4,3D,22,0,No Fix
1030,19:19:26.000 08/15/2024,41.88556783,-87.65443117,170.344,1.5,1.3,2.4,3D,22,0,No Fix
1031,19:19:27.000 08/15/2024,41.88557633,-87.65443550,170.676,1.9,0.9,1.2,3D,24,0,No Fix
1032,19:19:28.000 08/15/2024,41.88558500,-87.65444317,171.554,2.1,1.2,1.5,3D,24,1,Float
1033,19:19:29.000 08/15/2024,41.88559383,-87.65444533,171.837,1.6,1.1,1.8,3D,24,1,Float
1034,19:19:30.000 08/15/2024,41.88560783,-87.65443850,170.995,1.8,0.8,1.4,3D,23,1,Float
1035,19:19:31.000 08/15/2024,41.88561850,-87.65443983,171.071,2.0,1.1,1.4,3D,24,1,Float
1036,19:19:32.000 08/15/2024,41.88562783,-87.65444100,171.114,2.0,1.0,1.7,3D,24,0,No Fix
1037,19:19:33.000 08/15/2024,41.88563683,-87.65444233,171.201,1.6,1.0,1.7,3D,25,0,No Fix
1038,19:19:34.000 08/15/2024,41.88564517,-87.65444483,171.229,1.6,0.8,1.4,3D,25,0,No Fix
1039,19:19:35.000 08/15/2024,41.88565217,-87.65444800,171.504,1.5,0.8,1.4,3D,24,0,No Fix
1040,19:19:36.000 08/15/2024,41.88565917,-87.65445050,171.787,1.5,0.8,1.2,3D,25,0,No Fix
1041,19:19:37.000 08/15/2024,41.88566683,-87.65445300,172.189,1.5,0.8,1.2,3D,25,0,No Fix
1042,19:19:38.000 08/15/2024,41.88567967,-87.65445333,171.902,1.5,0.9,1.2,3D,26,0,No Fix
1043,19:19:39.000 08/15/2024,41.88568850,-87.65445500,172.243,2.5,0.8,1.2,3D,26,0,No Fix
1044,19:19:40.000 08/15/2024,41.88569817,-87.65445450,172.433,2.0,1.1,2.3,3D,24,0,No Fix
1045,19:19:41.000 08/15/2024,41.88570983,-87.65445633,172.192,1.7,1.0,1.8,3D,26,0,No Fix
1046,19:19:42.000 08/15/2024,41.88572033,-87.65446450,172.200,2.3,0.9,1.5,3D,24,0,No Fix
1047,19:19:43.000 08/15/2024,41.88572817,-87.65446600,172.373,3.1,1.2,2.0,3D,26,0,No Fix
1048,19:19:44.000 08/15/2024,41.88573817,-87.65446850,172.422,1.9,1.3,2.9,3D,23,0,No Fix
1049,19:19:45.000 08/15/2024,41.88575133,-87.65446500,171.372,2.4,0.9,1.6,3D,24,1,Float
1050,19:19:46.000 08/15/2024,41.88575967,-87.65446633,171.739,3.2,1.3,2.0,3D,22,0,No Fix
1051,19:19:47.000 08/15/2024,41.88577417,-87.65446650,171.207,2.7,2.4,2.2,3D,23,0,No Fix
1052,19:19:48.000 08/15/2024,41.88579000,-87.65446517,170.487,3.2,1.5,2.2,3D,22,1,Float
1053,19:19:49.000 08/15/2024,41.88581450,-87.65446267,169.577,4.1,2.0,2.5,3D,23,1,Float
1054,19:19:50.000 08/15/2024,41.88583450,-87.65446167,169.100,1.9,2.6,3.1,3D,21,0,No Fix
1055,19:19:51.000 08/15/2024,41.88584700,-87.65445900,168.481,1.7,1.3,1.4,3D,24,0,No Fix
1056,19:19:52.000 08/15/2024,41.88585433,-87.65445867,168.875,1.9,1.1,1.3,3D,24,0,No Fix
1057,19:19:53.000 08/15/2024,41.88586167,-87.65445867,168.912,2.0,0.9,1.6,3D,24,0,No Fix
1058,19:19:54.000 08/15/2024,41.88587317,-87.65446183,168.988,2.3,1.1,1.7,3D,20,0,No Fix
1059,19:19:55.000 08/15/2024,41.88588733,-87.65446050,168.873,2.6,1.2,2.0,3D,21,0,No Fix
1060,19:19:56.000 08/15/2024,41.88589933,-87.65445917,168.595,2.6,1.5,2.2,3D,19,0,No Fix
1061,19:19:57.000 08/15/2024,41.88591967,-87.65446400,168.227,2.6,1.6,2.1,3D,20,0,No Fix
1062,19:19:58.000 08/15/2024,41.88593967,-87.65447100,167.559,2.5,1.6,2.1,3D,20,0,No Fix
1063,19:19:59.000 08/15/2024,41.88595583,-87.65447367,167.157,2.5,1.4,2.1,3D,20,0,No Fix
1064,19:20:00.000 08/15/2024,41.88597200,-87.65447617,166.525,2.5,1.4,2.1,3D,19,0,No Fix
1065,19:20:01.000 08/15/2024,41.88598733,-87.65447200,165.218,2.2,1.4,2.1,3D,21,0,No Fix
1066,19:20:02.000 08/15/2024,41.88600200,-87.65447183,165.071,2.3,1.3,1.8,3D,18,0,No Fix
1067,19:20:03.000 08/15/2024,41.88601367,-87.65447500,164.818,2.1,1.2,1.9,3D,23,0,No Fix
1068,19:20:04.000 08/15/2024,41.88602467,-87.65448217,164.698,2.2,1.1,1.8,3D,25,0,No Fix
1069,19:20:05.000 08/15/2024,41.88603383,-87.65448367,164.655,2.8,1.2,1.9,3D,21,0,No Fix
1070,19:20:06.000 08/15/2024,41.88604883,-87.65448950,165.415,1.8,2.0,1.9,3D,26,0,No Fix
1071,19:20:07.000 08/15/2024,41.88606000,-87.65449700,165.708,2.0,1.0,1.6,3D,24,0,No Fix
1072,19:20:08.000 08/15/2024,41.88607217,-87.65450500,166.167,1.6,1.1,1.6,3D,25,0,No Fix
1073,19:20:09.000 08/15/2024,41.88608233,-87.65450883,165.989,3.0,0.9,1.4,3D,22,0,No Fix
1074,19:20:10.000 08/15/2024,41.88609450,-87.65451550,166.176,2.1,2.0,2.2,3D,25,0,No Fix
1075,19:20:11.000 08/15/2024,41.88610417,-87.65452217,166.429,2.2,1.1,1.9,3D,22,0,No Fix
1076,19:20:12.000 08/15/2024,41.88611083,-87.65453350,167.363,1.8,1.2,1.9,3D,24,0,No Fix
1077,19:20:13.000 08/15/2024,41.88612383,-87.65454083,168.687,2.1,1.0,1.6,3D,24,0,No Fix
1078,19:20:14.000 08/15/2024,41.88612717,-87.65454883,168.988,2.4,1.2,1.8,3D,21,0,No Fix
1079,19:20:15.000 08/15/2024,41.88612267,-87.65455817,167.938,2.4,1.3,2.0,3D,21,0,No Fix
1080,19:20:16.000 08/15/2024,41.88613033,-87.65456100,168.416,1.6,1.3,2.0,3D,23,0,No Fix
1081,19:20:17.000 08/15/2024,41.88613550,-87.65452200,169.378,2.4,0.9,1.3,3D,24,1,Float
1082,19:20:18.000 08/15/2024,41.88614433,-87.65451967,168.650,2.3,1.4,2.0,3D,25,0,No Fix
1083,19:20:19.000 08/15/2024,41.88615200,-87.65452150,168.478,2.3,1.1,2.0,3D,24,0,No Fix
1084,19:20:20.000 08/15/2024,41.88613033,-87.65452383,164.675,2.2,1.3,2.0,3D,23,1,Float
1085,19:20:21.000 08/15/2024,41.88613767,-87.65452567,164.832,2.2,1.0,1.9,3D,24,0,No Fix
1086,19:20:22.000 08/15/2024,41.88613833,-87.65453017,164.818,2.9,1.4,1.7,3D,23,0,No Fix
1087,19:20:23.000 08/15/2024,41.88613800,-87.65453433,165.029,2.2,2.0,2.1,3D,22,0,No Fix
1088,19:20:24.000 08/15/2024,41.88613800,-87.65453817,165.142,2.2,1.0,1.9,3D,24,0,No Fix
1089,19:20:25.000 08/15/2024,41.88613717,-87.65453933,165.077,2.2,1.1,1.9,3D,22,0,No Fix
1090,19:20:26.000 08/15/2024,41.88614100,-87.65454150,165.072,2.3,1.1,1.9,3D,21,0,No Fix
1091,19:20:27.000 08/15/2024,41.88614617,-87.65454367,164.614,2.3,1.3,2.0,3D,22,0,No Fix
1092,19:20:28.000 08/15/2024,41.88614267,-87.65453667,164.314,2.2,1.3,2.0,3D,23,1,Float
1093,19:20:29.000 08/15/2024,41.88615000,-87.65453700,163.844,2.3,1.1,1.9,3D,25,0,No Fix
1094,19:20:30.000 08/15/2024,41.88615550,-87.65453683,163.222,2.3,1.1,2.0,3D,24,0,No Fix
1095,19:20:31.000 08/15/2024,41.88616117,-87.65453550,162.935,2.6,1.3,2.0,3D,22,0,No Fix
1096,19:20:32.000 08/15/2024,41.88617017,-87.65453483,163.104,1.8,1.5,2.2,3D,24,0,No Fix
1097,19:20:33.000 08/15/2024,41.88614617,-87.65456183,168.529,2.0,1.1,1.5,3D,25,1,Float
1098,19:20:34.000 08/15/2024,41.88615467,-87.65456217,168.762,2.1,1.1,1.6,3D,26,0,No Fix
1099,19:20:35.000 08/15/2024,41.88616433,-87.65456150,168.782,2.6,1.2,1.7,3D,25,0,No Fix
1100,19:20:36.000 08/15/2024,41.88617283,-87.65456700,169.052,1.6,1.5,2.2,3D,25,0,No Fix
1101,19:20:37.000 08/15/2024,41.88617133,-87.65459450,172.515,1.6,0.9,1.4,3D,25,1,Float
1102,19:20:38.000 08/15/2024,41.88618133,-87.65460000,172.560,2.2,0.9,1.4,3D,25,0,No Fix
1103,19:20:39.000 08/15/2024,41.88618733,-87.65461467,172.775,2.2,1.2,1.9,3D,24,1,Float
1104,19:20:40.000 08/15/2024,41.88619683,-87.65462317,173.250,2.2,1.2,1.9,3D,24,1,Float
1105,19:20:41.000 08/15/2024,41.88620583,-87.65462550,173.409,2.3,1.2,1.9,3D,24,0,No Fix
1106,19:20:42.000 08/15/2024,41.88621550,-87.65462683,173.507,2.1,1.3,1.9,3D,24,0,No Fix
1107,19:20:43.000 08/15/2024,41.88622617,-87.65462617,173.383,1.6,1.0,1.8,3D,26,0,No Fix
1108,19:20:44.000 08/15/2024,41.88623633,-87.65462717,173.513,1.4,0.9,1.2,3D,25,0,No Fix
1109,19:20:45.000 08/15/2024,41.88625000,-87.65463750,173.962,1.6,0.8,1.1,3D,24,1,Float
1110,19:20:46.000 08/15/2024,41.88626083,-87.65464000,174.341,1.5,1.0,1.3,3D,24,0,No Fix
1111,19:20:47.000 08/15/2024,41.88627133,-87.65463950,174.131,1.4,0.8,1.2,3D,26,0,No Fix
1112,19:20:48.000 08/15/2024,41.88628100,-87.65463933,173.862,1.4,0.8,1.2,3D,25,0,No Fix
1113,19:20:49.000 08/15/2024,41.88631350,-87.65463567,174.612,1.7,0.8,1.2,3D,24,1,Float
1114,19:20:50.000 08/15/2024,41.88634300,-87.65463083,175.478,1.4,1.0,1.4,3D,26,1,Float
1115,19:20:51.000 08/15/2024,41.88635967,-87.65463083,176.047,1.5,0.8,1.1,3D,26,1,Float
1116,19:20:52.000 08/15/2024,41.88639283,-87.65462117,176.884,1.7,0.8,1.3,3D,23,1,Float
1117,19:20:53.000 08/15/2024,41.88641517,-87.65461767,176.888,1.7,0.9,1.4,3D,25,1,Float
1118,19:20:54.000 08/15/2024,41.88643767,-87.65461233,176.663,2.3,0.9,1.4,3D,25,1,Float
1119,19:20:55.000 08/15/2024,41.88645767,-87.65461383,177.207,2.2,1.3,1.9,3D,25,1,Float
1120,19:20:56.000 08/15/2024,41.88647850,-87.65461083,177.433,2.2,1.2,1.9,3D,24,1,Float
1121,19:20:57.000 08/15/2024,41.88649767,-87.65461000,177.894,2.2,1.2,1.9,3D,26,1,Float
1122,19:20:58.000 08/15/2024,41.88651500,-87.65460933,178.190,2.1,1.2,1.9,3D,25,1,Float
1123,19:20:59.000 08/15/2024,41.88652967,-87.65461633,181.367,1.8,1.2,1.7,3D,25,1,Float
1124,19:21:00.000 08/15/2024,41.88654433,-87.65461333,181.571,1.8,1.0,1.5,3D,23,1,Float
1125,19:21:01.000 08/15/2024,41.88655917,-87.65460967,182.159,1.8,1.3,1.3,3D,23,1,Float
1126,19:21:02.000 08/15/2024,41.88657617,-87.65459000,180.344,1.8,1.3,1.3,3D,23,1,Float
1127,19:21:03.000 08/15/2024,41.88658850,-87.65457567,179.110,1.8,1.3,1.3,3D,23,1,Float
1128,19:21:04.000 08/15/2024,41.88659783,-87.65456167,177.605,1.5,1.3,1.3,3D,24,1,Float
1129,19:21:05.000 08/15/2024,41.88660300,-87.65455450,176.554,1.5,0.8,1.2,3D,25,1,Float
1130,19:21:06.000 08/15/2024,41.88660633,-87.65455317,175.989,1.4,0.9,1.2,3D,26,1,Float
1131,19:21:07.000 08/15/2024,41.88660967,-87.65455450,175.101,1.5,0.8,1.2,3D,25,1,Float
1132,19:21:08.000 08/15/2024,41.88661600,-87.65455683,172.883,1.5,0.8,1.3,3D,26,1,Float
1133,19:21:09.000 08/15/2024,41.88661850,-87.65456033,170.774,1.4,0.8,1.3,3D,26,1,Float
1134,19:21:10.000 08/15/2024,41.88662017,-87.65456650,168.989,1.4,0.8,1.2,3D,26,1,Float
1135,19:21:11.000 08/15/2024,41.88662067,-87.65457517,167.467,1.4,0.8,1.2,3D,26,1,Float
1136,19:21:12.000 08/15/2024,41.88662250,-87.65458017,165.607,1.4,0.8,1.2,3D,27,1,Float
1137,19:21:13.000 08/15/2024,41.88662183,-87.65458883,164.590,1.3,0.8,1.2,3D,26,1,Float
1138,19:21:14.000 08/15/2024,41.88662150,-87.65459750,163.291,1.4,0.7,1.1,3D,26,1,Float
1139,19:21:15.000 08/15/2024,41.88662117,-87.65460833,162.439,1.4,0.8,1.2,3D,25,1,Float
1140,19:21:16.000 08/15/2024,41.88662133,-87.65462083,161.706,1.5,0.8,1.2,3D,25,1,Float
1141,19:21:17.000 08/15/2024,41.88662167,-87.65463283,160.959,1.5,0.8,1.2,3D,24,1,Float
1142,19:21:18.000 08/15/2024,41.88662200,-87.65464483,160.327,1.5,0.8,1.2,3D,24,1,Float
1143,19:21:19.000 08/15/2024,41.88662167,-87.65465733,159.719,1.4,0.8,1.2,3D,24,1,Float
1144,19:21:20.000 08/15/2024,41.88662133,-87.65467050,159.194,1.4,0.8,1.1,3D,25,1,Float
1145,19:21:21.000 08/15/2024,41.88662133,-87.65468350,158.713,1.5,0.8,1.1,3D,24,1,Float
1146,19:21:22.000 08/15/2024,41.88661900,-87.65469467,158.408,1.5,0.8,1.2,3D,26,1,Float
1147,19:21:23.000 08/15/2024,41.88661950,-87.65470717,158.150,1.5,0.8,1.2,3D,24,1,Float
1148,19:21:24.000 08/15/2024,41.88662167,-87.65471967,157.877,1.5,1.0,1.2,3D,24,1,Float
1149,19:21:25.000 08/15/2024,41.88662283,-87.65473150,157.586,1.5,1.0,1.2,3D,24,1,Float
1150,19:21:26.000 08/15/2024,41.88662267,-87.65474433,157.255,1.5,1.0,1.2,3D,25,1,Float
1151,19:21:27.000 08/15/2024,41.88662233,-87.65475750,156.918,1.9,1.0,1.2,3D,23,1,Float
1152,19:21:28.000 08/15/2024,41.88662167,-87.65477033,156.586,1.9,1.5,1.2,3D,25,1,Float
1153,19:21:29.000 08/15/2024,41.88662250,-87.65478300,156.195,1.9,1.5,1.2,3D,25,1,Float
1154,19:21:30.000 08/15/2024,41.88662350,-87.65479433,155.796,1.9,1.5,1.2,3D,26,1,Float
1155,19:21:31.000 08/15/2024,41.88662317,-87.65480733,155.409,1.9,1.5,1.2,3D,26,1,Float
1156,19:21:32.000 08/15/2024,41.88662350,-87.65482067,155.057,1.9,1.5,1.2,3D,26,1,Float
1157,19:21:33.000 08/15/2024,41.88662367,-87.65483350,154.752,1.9,1.5,1.2,3D,23,1,Float
1158,19:21:34.000 08/15/2024,41.88662367,-87.65484650,154.405,1.9,1.5,1.2,3D,23,1,Float
1159,19:21:35.000 08/15/2024,41.88662450,-87.65485950,154.016,1.9,1.5,1.2,3D,23,1,Float
1160,19:21:36.000 08/15/2024,41.88662417,-87.65487317,153.723,1.9,1.5,1.2,3D,24,1,Float
1161,19:21:37.000 08/15/2024,41.88662417,-87.65488717,153.478,1.9,1.5,1.2,3D,24,1,Float
1162,19:21:38.000 08/15/2024,41.88662433,-87.65490100,153.266,1.9,1.5,1.2,3D,26,1,Float
1163,19:21:39.000 08/15/2024,41.88662433,-87.65491500,153.061,1.9,1.5,1.2,3D,25,1,Float
1164,19:21:40.000 08/15/2024,41.88662333,-87.65492883,152.847,1.9,1.5,1.2,3D,24,1,Float
1165,19:21:41.000 08/15/2024,41.88662200,-87.65494300,152.686,1.9,1.5,1.2,3D,25,1,Float
1166,19:21:42.000 08/15/2024,41.88662000,-87.65495667,152.492,1.9,1.5,1.2,3D,26,1,Float
1167,19:21:43.000 08/15/2024,41.88661833,-87.65497017,152.339,1.9,1.5,1.2,3D,25,1,Float
1168,19:21:44.000 08/15/2024,41.88661633,-87.65498417,152.208,1.9,1.5,1.2,3D,26,1,Float
1169,19:21:45.000 08/15/2024,41.88661500,-87.65499817,152.065,1.9,1.5,1.2,3D,26,1,Float
1170,19:21:46.000 08/15/2024,41.88661267,-87.65501183,151.928,1.9,1.5,1.2,3D,25,1,Float
1171,19:21:47.000 08/15/2024,41.88661167,-87.65502550,151.773,1.9,1.5,1.2,3D,24,1,Float
1172,19:21:48.000 08/15/2024,41.88661083,-87.65503867,151.600,1.9,1.5,1.2,3D,25,1,Float
1173,19:21:49.000 08/15/2024,41.88660983,-87.65505217,151.446,1.9,1.5,1.2,3D,25,1,Float
1174,19:21:50.000 08/15/2024,41.88660933,-87.65506650,151.331,1.9,1.5,1.2,3D,25,1,Float
1175,19:21:51.000 08/15/2024,41.88660883,-87.65508067,151.220,1.9,1.5,1.2,3D,27,1,Float
1176,19:21:52.000 08/15/2024,41.88660883,-87.65509483,151.094,1.9,1.5,1.2,3D,28,1,Float
1177,19:21:53.000 08/15/2024,41.88660917,-87.65510950,151.023,1.9,1.5,1.2,3D,27,1,Float
1178,19:21:54.000 08/15/2024,41.88660867,-87.65512383,150.947,1.9,1.5,1.2,3D,25,1,Float
1179,19:21:55.000 08/15/2024,41.88660900,-87.65513767,150.928,1.8,1.5,1.2,3D,26,1,Float
1180,19:21:56.000 08/15/2024,41.88661067,-87.65515133,150.953,1.8,1.4,1.1,3D,25,1,Float
1181,19:21:57.000 08/15/2024,41.88661217,-87.65516483,150.945,1.8,1.4,1.1,3D,25,1,Float
1182,19:21:58.000 08/15/2024,41.88661367,-87.65517850,150.888,1.8,1.4,1.1,3D,26,1,Float
1183,19:21:59.000 08/15/2024,41.88661500,-87.65519233,150.836,1.8,1.4,1.1,3D,24,1,Float
1184,19:22:00.000 08/15/2024,41.88661517,-87.65520600,150.823,1.8,1.4,1.1,3D,24,1,Float
1185,19:22:01.000 08/15/2024,41.88661467,-87.65521900,150.848,1.8,1.4,1.1,3D,26,1,Float
1186,19:22:02.000 08/15/2024,41.88661467,-87.65523250,150.813,1.8,1.4,1.1,3D,27,1,Float
1187,19:22:03.000 08/15/2024,41.88661433,-87.65524617,150.756,1.8,1.4,1.1,3D,26,1,Float
1188,19:22:04.000 08/15/2024,41.88661417,-87.65526033,150.686,1.4,1.4,1.1,3D,23,1,Float
1189,19:22:05.000 08/15/2024,41.88661383,-87.65527467,150.669,1.4,0.9,1.1,3D,24,1,Float
1190,19:22:06.000 08/15/2024,41.88661367,-87.65528883,150.672,1.8,0.9,1.1,3D,25,1,Float
1191,19:22:07.000 08/15/2024,41.88661417,-87.65530250,150.613,1.4,1.4,1.1,3D,24,1,Float
1192,19:22:08.000 08/15/2024,41.88661383,-87.65531600,150.529,1.8,0.9,1.1,3D,25,1,Float
1193,19:22:09.000 08/15/2024,41.88661300,-87.65532933,150.509,1.8,1.4,1.1,3D,25,1,Float
1194,19:22:10.000 08/15/2024,41.88661233,-87.65534300,150.528,1.6,1.4,1.1,3D,26,1,Float
1195,19:22:11.000 08/15/2024,41.88661267,-87.65535633,150.530,1.6,1.2,1.1,3D,24,1,Float
1196,19:22:12.000 08/15/2024,41.88661350,-87.65536967,150.450,1.6,1.2,1.1,3D,27,1,Float
1197,19:22:13.000 08/15/2024,41.88661433,-87.65538383,150.373,1.7,1.2,1.1,3D,26,1,Float
1198,19:22:14.000 08/15/2024,41.88661550,-87.65539750,150.370,1.7,1.2,1.1,3D,26,1,Float
1199,19:22:15.000 08/15/2024,41.88661817,-87.65541150,150.380,1.7,1.2,1.1,3D,24,1,Float
1200,19:22:16.000 08/15/2024,41.88662133,-87.65542483,150.506,1.7,1.3,1.1,3D,24,1,Float
1201,19:22:17.000 08/15/2024,41.88662700,-87.65543700,150.626,1.7,1.3,1.2,3D,25,1,Float
1202,19:22:18.000 08/15/2024,41.88663083,-87.65545017,150.593,1.7,1.3,1.2,3D,26,0,No Fix
1203,19:22:19.000 08/15/2024,41.88663400,-87.65546350,150.562,1.7,1.3,1.1,3D,26,0,No Fix
1204,19:22:20.000 08/15/2024,41.88662550,-87.65547900,150.820,1.7,1.3,1.1,3D,25,1,Float
1205,19:22:21.000 08/15/2024,41.88662467,-87.65549250,150.831,1.7,1.3,1.1,3D,24,1,Float
1206,19:22:22.000 08/15/2024,41.88662533,-87.65550600,150.612,1.7,1.3,1.2,3D,26,1,Float
1207,19:22:23.000 08/15/2024,41.88662383,-87.65551933,150.199,1.8,1.3,1.2,3D,24,1,Float
1208,19:22:24.000 08/15/2024,41.88662433,-87.65553233,150.161,2.1,1.3,1.2,3D,23,1,Float
1209,19:22:25.000 08/15/2024,41.88662583,-87.65554583,150.155,2.1,1.6,1.3,3D,25,1,Float
1210,19:22:26.000 08/15/2024,41.88662333,-87.65556083,150.058,1.8,1.4,1.6,3D,25,1,Float
1211,19:22:27.000 08/15/2024,41.88662350,-87.65557650,149.873,1.7,1.3,1.3,3D,26,1,Float
1212,19:22:28.000 08/15/2024,41.88662400,-87.65559300,149.738,1.8,1.3,1.2,3D,25,1,Float
1213,19:22:29.000 08/15/2024,41.88662417,-87.65560867,149.624,1.8,1.3,1.2,3D,26,1,Float
1214,19:22:30.000 08/15/2024,41.88662550,-87.65562467,149.595,1.8,1.3,1.2,3D,24,1,Float
1215,19:22:31.000 08/15/2024,41.88662667,-87.65564150,149.512,2.2,1.3,1.3,3D,26,1,Float
1216,19:22:32.000 08/15/2024,41.88662733,-87.65565867,149.461,1.9,1.4,1.7,3D,25,1,Float
1217,19:22:33.000 08/15/2024,41.88662783,-87.65567483,149.438,2.1,1.0,1.6,3D,23,1,Float
1218,19:22:34.000 08/15/2024,41.88662733,-87.65569050,149.413,2.1,1.1,1.8,3D,21,1,Float
1219,19:22:35.000 08/15/2024,41.88662650,-87.65570650,149.373,1.5,1.1,1.8,3D,26,1,Float
1220,19:22:36.000 08/15/2024,41.88662567,-87.65572200,149.356,2.0,0.8,1.3,3D,23,1,Float
