Index,UTC,Lat,Lon,Alt (HAE),PDOP,HDOP,Fix type (GPS),Fix type (GPS) valid,PACC H,PACC V,PACC 3D,EDOP,NDOP,VDOP,GDOP,DGPS,SVs Used,Carrier Range Status
747,18:35:17.000 08/15/2024,41.88580267,-87.65445617,168.400,1.8,0.9,3D,Yes,2.157,3.245,3.896,,,1.6,,No,13,0
748,18:35:18.000 08/15/2024,41.88581417,-87.65445767,168.100,1.9,0.9,3D,Yes,2.223,3.274,3.957,,,1.7,,No,14,0
749,18:35:19.000 08/15/2024,41.88582600,-87.65445767,167.700,2.1,1.1,3D,Yes,2.282,3.294,4.007,,,1.8,,No,11,0
750,18:35:20.000 08/15/2024,41.88583667,-87.65445950,167.800,1.6,0.8,3D,Yes,2.336,3.342,4.077,,,1.4,,No,15,0
751,18:35:21.000 08/15/2024,41.88584867,-87.65446650,167.800,1.6,0.8,3D,Yes,2.376,3.376,4.128,,,1.4,,No,15,0
752,18:35:22.000 08/15/2024,41.88585983,-87.65447500,168.300,1.7,0.8,3D,Yes,2.402,3.448,4.202,,,1.4,,No,15,0
753,18:35:23.000 08/15/2024,41.88587133,-87.65447717,167.900,1.5,0.8,3D,Yes,2.476,3.498,4.286,,,1.3,,No,12,0
754,18:35:24.000 08/15/2024,41.88588267,-87.65448133,167.600,1.6,0.8,3D,Yes,2.539,3.505,4.328,,,1.4,,No,15,0
755,18:35:25.000 08/15/2024,41.88589333,-87.65448700,167.500,1.5,0.8,3D,Yes,2.579,3.532,4.373,,,1.2,,No,17,0
756,18:35:26.000 08/15/2024,41.88590300,-87.65449267,167.700,1.6,0.8,3D,Yes,2.638,3.563,4.433,,,1.4,,No,17,0
757,18:35:27.000 08/15/2024,41.88591200,-87.65449650,168.000,1.7,0.8,3D,Yes,2.710,3.629,4.529,,,1.5,,No,15,0
758,18:35:28.000 08/15/2024,41.88592250,-87.65450000,167.700,1.8,0.8,3D,Yes,2.790,3.686,4.623,,,1.6,,No,16,0
759,18:35:29.000 08/15/2024,41.88593300,-87.65450850,167.800,1.4,0.7,3D,Yes,2.847,3.724,4.688,,,1.2,,No,16,0
760,18:35:30.000 08/15/2024,41.88594167,-87.65451900,167.800,1.6,0.7,3D,Yes,2.898,3.762,4.749,,,1.4,,No,17,0
761,18:35:31.000 08/15/2024,41.88595083,-87.65452200,167.600,2.0,1.0,3D,Yes,2.967,3.854,4.864,,,1.8,,No,13,0
762,18:35:32.000 08/15/2024,41.88596333,-87.65452133,167.600,1.9,1.0,3D,Yes,3.050,3.945,4.987,,,1.6,,No,15,0
763,18:35:33.000 08/15/2024,41.88597400,-87.65452833,167.700,1.8,0.8,3D,Yes,3.116,4.062,5.120,,,1.6,,No,14,0
764,18:35:34.000 08/15/2024,41.88598567,-87.65453383,167.900,1.8,0.8,3D,Yes,3.177,4.114,5.198,,,1.6,,No,16,0
765,18:35:35.000 08/15/2024,41.88599800,-87.65454483,168.700,1.7,0.8,3D,Yes,3.195,4.100,5.198,,,1.5,,No,16,0
766,18:35:36.000 08/15/2024,41.88601083,-87.65454833,168.500,2.0,1.0,3D,Yes,3.207,4.105,5.209,,,1.7,,No,14,0
767,18:35:37.000 08/15/2024,41.88602417,-87.65454950,168.500,2.1,1.1,3D,Yes,3.226,4.095,5.213,,,1.8,,No,11,0
768,18:35:38.000 08/15/2024,41.88603650,-87.65454883,168.100,1.7,0.9,3D,Yes,3.238,4.068,5.199,,,1.4,,No,14,0
769,18:35:39.000 08/15/2024,41.88604767,-87.65455100,168.100,1.6,0.8,3D,Yes,3.246,4.091,5.222,,,1.4,,No,14,0
770,18:35:40.000 08/15/2024,41.88605883,-87.65455250,167.900,2.1,1.2,3D,Yes,3.262,4.113,5.250,,,1.7,,No,14,0
771,18:35:41.000 08/15/2024,41.88606950,-87.65455500,168.000,2.1,1.2,3D,Yes,3.289,4.160,5.303,,,1.7,,No,13,0
772,18:35:42.000 08/15/2024,41.88608067,-87.65456150,168.400,2.1,1.2,3D,Yes,3.310,4.199,5.347,,,1.7,,No,12,0
773,18:35:43.000 08/15/2024,41.88609200,-87.65456950,168.300,2.0,1.1,3D,Yes,3.321,4.240,5.386,,,1.7,,No,11,0
774,18:35:44.000 08/15/2024,41.88610200,-87.65457067,167.800,2.0,1.1,3D,Yes,3.357,4.311,5.464,,,1.7,,No,13,0
775,18:35:45.000 08/15/2024,41.88611383,-87.65456000,167.300,1.5,0.8,3D,Yes,3.305,4.249,5.383,,,1.2,,No,14,0
776,18:35:46.000 08/15/2024,41.88612567,-87.65455417,166.900,2.0,1.0,3D,Yes,3.250,4.232,5.336,,,1.7,,No,13,0
777,18:35:47.000 08/15/2024,41.88613650,-87.65455300,167.000,1.5,0.8,3D,Yes,3.189,4.182,5.259,,,1.3,,No,16,0
778,18:35:48.000 08/15/2024,41.88614767,-87.65454217,166.200,1.5,0.8,3D,Yes,3.108,4.099,5.144,,,1.3,,No,14,0
779,18:35:49.000 08/15/2024,41.88615817,-87.65453633,165.600,1.5,0.8,3D,Yes,3.059,4.041,5.068,,,1.3,,No,17,0
780,18:35:50.000 08/15/2024,41.88616783,-87.65453617,165.500,1.7,0.8,3D,Yes,3.044,4.045,5.062,,,1.5,,No,16,0
781,18:35:51.000 08/15/2024,41.88617650,-87.65453283,165.500,1.5,0.8,3D,Yes,3.061,4.079,5.100,,,1.3,,No,16,0
782,18:35:52.000 08/15/2024,41.88618500,-87.65453167,165.700,1.7,0.8,3D,Yes,3.036,4.079,5.085,,,1.5,,No,15,0
783,18:35:53.000 08/15/2024,41.88619133,-87.65452750,165.200,1.5,0.8,3D,Yes,2.995,4.106,5.082,,,1.3,,No,14,0
784,18:35:54.000 08/15/2024,41.88619650,-87.65452550,164.800,1.9,0.9,3D,Yes,2.960,4.114,5.068,,,1.7,,No,13,0
785,18:35:55.000 08/15/2024,41.88620150,-87.65451883,164.200,1.5,0.8,3D,Yes,2.895,4.048,4.977,,,1.3,,No,15,0
786,18:35:56.000 08/15/2024,41.88620983,-87.65451767,163.800,1.6,0.8,3D,Yes,2.842,4.016,4.920,,,1.3,,No,15,0
787,18:35:57.000 08/15/2024,41.88622100,-87.65451300,163.300,1.8,0.9,3D,Yes,2.771,3.999,4.865,,,1.5,,No,12,0
788,18:35:58.000 08/15/2024,41.88623217,-87.65450783,163.300,1.6,0.8,3D,Yes,2.700,3.945,4.780,,,1.3,,No,15,0
789,18:35:59.000 08/15/2024,41.88624450,-87.65450250,163.100,1.6,0.9,3D,Yes,2.641,3.895,4.706,,,1.3,,No,15,0
790,18:36:00.000 08/15/2024,41.88625717,-87.65449883,162.700,1.8,0.9,3D,Yes,2.589,3.858,4.646,,,1.6,,No,15,0
791,18:36:01.000 08/15/2024,41.88626867,-87.65449933,162.400,1.9,0.9,3D,Yes,2.569,3.850,4.628,,,1.7,,No,15,0
792,18:36:02.000 08/15/2024,41.88628033,-87.65450050,162.300,1.8,0.9,3D,Yes,2.552,3.842,4.612,,,1.6,,No,14,0
793,18:36:03.000 08/15/2024,41.88629300,-87.65450050,162.500,1.9,1.1,3D,Yes,2.537,3.855,4.615,,,1.6,,No,15,0
794,18:36:04.000 08/15/2024,41.88630517,-87.65450217,162.300,1.9,1.1,3D,Yes,2.514,3.831,4.582,,,1.6,,No,15,0
795,18:36:05.000 08/15/2024,41.88631700,-87.65450250,162.300,2.2,1.4,3D,Yes,2.499,3.829,4.572,,,1.8,,No,14,0
796,18:36:06.000 08/15/2024,41.88632917,-87.65450350,162.500,1.7,0.9,3D,Yes,2.490,3.809,4.551,,,1.5,,No,16,0
797,18:36:07.000 08/15/2024,41.88634133,-87.65450167,162.500,2.2,1.4,3D,Yes,2.495,3.803,4.548,,,1.7,,No,15,0
798,18:36:08.000 08/15/2024,41.88635283,-87.65450217,162.500,1.7,0.9,3D,Yes,2.497,3.807,4.553,,,1.5,,No,16,0
799,18:36:09.000 08/15/2024,41.88636283,-87.65450133,162.400,1.8,1.0,3D,Yes,2.512,3.826,4.577,,,1.5,,No,15,0
800,18:36:10.000 08/15/2024,41.88637333,-87.65450250,162.500,1.8,0.9,3D,Yes,2.539,3.862,4.622,,,1.6,,No,14,0
801,18:36:11.000 08/15/2024,41.88638583,-87.65450133,162.600,1.9,1.1,3D,Yes,2.572,3.904,4.675,,,1.6,,No,15,0
802,18:36:12.000 08/15/2024,41.88639817,-87.65449800,162.500,2.1,1.4,3D,Yes,2.582,3.880,4.661,,,1.6,,No,13,0
803,18:36:13.000 08/15/2024,41.88640900,-87.65449483,162.300,2.1,1.3,3D,Yes,2.601,3.889,4.679,,,1.6,,No,15,0
804,18:36:14.000 08/15/2024,41.88642017,-87.65449100,162.000,2.2,1.4,3D,Yes,2.624,3.904,4.704,,,1.8,,No,14,0
805,18:36:15.000 08/15/2024,41.88643267,-87.65448750,161.900,2.1,1.3,3D,Yes,2.652,3.940,4.749,,,1.7,,No,16,0
806,18:36:16.000 08/15/2024,41.88644467,-87.65448400,161.400,2.2,1.4,3D,Yes,2.684,3.963,4.786,,,1.7,,No,15,0
807,18:36:17.000 08/15/2024,41.88645583,-87.65448217,161.200,2.2,1.4,3D,Yes,2.735,4.028,4.869,,,1.7,,No,15,0
808,18:36:18.000 08/15/2024,41.88646833,-87.65448517,161.800,2.1,1.3,3D,Yes,2.743,4.002,4.852,,,1.7,,No,16,0
809,18:36:19.000 08/15/2024,41.88648017,-87.65448567,161.900,2.2,1.4,3D,Yes,2.754,4.018,4.871,,,1.7,,No,14,0
810,18:36:20.000 08/15/2024,41.88649133,-87.65448617,161.800,1.4,0.8,3D,Yes,2.748,3.993,4.847,,,1.1,,No,16,0
811,18:36:21.000 08/15/2024,41.88650283,-87.65448767,161.600,2.3,1.5,3D,Yes,2.746,3.976,4.832,,,1.7,,No,13,0
812,18:36:22.000 08/15/2024,41.88651467,-87.65448850,161.300,2.2,1.4,3D,Yes,2.731,3.933,4.788,,,1.7,,No,14,0
813,18:36:23.000 08/15/2024,41.88652583,-87.65448917,161.100,1.7,0.9,3D,Yes,2.723,3.907,4.762,,,1.4,,No,16,0
814,18:36:24.000 08/15/2024,41.88653617,-87.65448967,160.800,2.0,1.1,3D,Yes,2.705,3.862,4.715,,,1.6,,No,14,0
815,18:36:25.000 08/15/2024,41.88654783,-87.65448333,160.100,1.7,0.9,3D,Yes,2.639,3.803,4.629,,,1.4,,No,16,0
816,18:36:26.000 08/15/2024,41.88655883,-87.65447500,159.300,1.4,0.8,3D,Yes,2.533,3.716,4.497,,,1.2,,No,16,0
817,18:36:27.000 08/15/2024,41.88656967,-87.65446717,158.500,1.4,0.7,3D,Yes,2.420,3.597,4.335,,,1.2,,No,17,0
818,18:36:28.000 08/15/2024,41.88658083,-87.65446217,157.800,1.3,0.7,3D,Yes,2.321,3.484,4.186,,,1.1,,No,18,0
819,18:36:29.000 08/15/2024,41.88659017,-87.65446483,157.400,1.6,0.8,3D,Yes,2.257,3.420,4.098,,,1.4,,No,16,0
820,18:36:30.000 08/15/2024,41.88659600,-87.65447333,157.200,1.3,0.7,3D,Yes,2.193,3.349,4.003,,,1.1,,No,18,0
821,18:36:31.000 08/15/2024,41.88659817,-87.65448533,156.900,1.3,0.7,3D,Yes,2.129,3.279,3.910,,,1.1,,No,18,0
822,18:36:32.000 08/15/2024,41.88659833,-87.65450033,156.800,1.3,0.7,3D,Yes,2.058,3.198,3.803,,,1.1,,No,20,0
823,18:36:33.000 08/15/2024,41.88659933,-87.65451217,156.400,1.3,0.7,3D,Yes,1.986,3.122,3.700,,,1.1,,No,20,0
824,18:36:34.000 08/15/2024,41.88660133,-87.65452517,156.000,1.3,0.7,3D,Yes,1.924,3.056,3.611,,,1.1,,No,20,0
825,18:36:35.000 08/15/2024,41.88660250,-87.65453683,155.500,1.3,0.7,3D,Yes,1.868,2.996,3.531,,,1.1,,No,20,0
826,18:36:36.000 08/15/2024,41.88660233,-87.65454950,155.300,1.3,0.7,3D,Yes,1.810,2.934,3.447,,,1.1,,No,20,0
827,18:36:37.000 08/15/2024,41.88660300,-87.65456167,155.400,1.2,0.7,3D,Yes,1.760,2.877,3.373,,,1.1,,No,20,0
828,18:36:38.000 08/15/2024,41.88660433,-87.65457367,155.500,1.2,0.7,3D,Yes,1.713,2.819,3.299,,,1.1,,No,21,0
829,18:36:39.000 08/15/2024,41.88660450,-87.65458650,155.900,1.2,0.6,3D,Yes,1.671,2.762,3.228,,,1.1,,No,22,0
830,18:36:40.000 08/15/2024,41.88660467,-87.65460017,155.900,1.2,0.6,3D,Yes,1.635,2.710,3.165,,,1.1,,No,21,0
831,18:36:41.000 08/15/2024,41.88660633,-87.65461450,155.800,1.3,0.6,3D,Yes,1.600,2.663,3.107,,,1.1,,No,21,0
832,18:36:42.000 08/15/2024,41.88660750,-87.65462883,155.700,1.3,0.6,3D,Yes,1.569,2.619,3.053,,,1.1,,No,21,0
833,18:36:43.000 08/15/2024,41.88660917,-87.65464333,155.600,1.3,0.7,3D,Yes,1.545,2.588,3.014,,,1.1,,No,20,0
834,18:36:44.000 08/15/2024,41.88661067,-87.65465750,155.600,1.3,0.7,3D,Yes,1.533,2.570,2.992,,,1.1,,No,20,0
835,18:36:45.000 08/15/2024,41.88661100,-87.65467100,155.700,1.3,0.7,3D,Yes,1.532,2.560,2.983,,,1.1,,No,20,0
836,18:36:46.000 08/15/2024,41.88661050,-87.65468533,155.800,1.4,0.8,3D,Yes,1.536,2.551,2.978,,,1.1,,No,19,0
837,18:36:47.000 08/15/2024,41.88660983,-87.65469950,155.700,1.3,0.7,3D,Yes,1.539,2.540,2.970,,,1.0,,No,19,0
838,18:36:48.000 08/15/2024,41.88660900,-87.65471367,155.600,1.3,0.7,3D,Yes,1.543,2.531,2.964,,,1.1,,No,19,0
839,18:36:49.000 08/15/2024,41.88660817,-87.65472700,155.300,1.5,0.9,3D,Yes,1.549,2.519,2.957,,,1.2,,No,18,0
840,18:36:50.000 08/15/2024,41.88660767,-87.65473917,155.100,1.5,0.9,3D,Yes,1.556,2.506,2.950,,,1.2,,No,17,0
841,18:36:51.000 08/15/2024,41.88660700,-87.65475133,154.900,1.4,0.7,3D,Yes,1.561,2.489,2.938,,,1.1,,No,19,0
842,18:36:52.000 08/15/2024,41.88660633,-87.65476383,154.800,1.5,0.9,3D,Yes,1.566,2.473,2.927,,,1.2,,No,18,0
843,18:36:53.000 08/15/2024,41.88660617,-87.65477700,154.600,1.5,0.8,3D,Yes,1.575,2.465,2.925,,,1.2,,No,19,0
844,18:36:54.000 08/15/2024,41.88660683,-87.65478967,154.500,1.5,0.9,3D,Yes,1.586,2.459,2.926,,,1.2,,No,17,0
845,18:36:55.000 08/15/2024,41.88660800,-87.65480217,154.400,1.3,0.8,3D,Yes,1.593,2.444,2.917,,,1.0,,No,20,0
846,18:36:56.000 08/15/2024,41.88660883,-87.65481533,154.200,1.5,0.9,3D,Yes,1.597,2.435,2.912,,,1.2,,No,17,0
847,18:36:57.000 08/15/2024,41.88660983,-87.65482733,154.100,1.5,0.9,3D,Yes,1.600,2.423,2.904,,,1.1,,No,18,0
848,18:36:58.000 08/15/2024,41.88661100,-87.65484067,153.900,1.5,0.8,3D,Yes,1.600,2.409,2.892,,,1.2,,No,18,0
849,18:36:59.000 08/15/2024,41.88661167,-87.65485467,153.900,1.5,0.8,3D,Yes,1.599,2.397,2.881,,,1.2,,No,18,0
850,18:37:00.000 08/15/2024,41.88661150,-87.65486933,153.900,1.5,0.8,3D,Yes,1.599,2.382,2.869,,,1.2,,No,18,0
851,18:37:01.000 08/15/2024,41.88661217,-87.65488367,153.900,1.3,0.7,3D,Yes,1.596,2.366,2.854,,,1.1,,No,20,0
852,18:37:02.000 08/15/2024,41.88661200,-87.65489750,153.800,1.3,0.7,3D,Yes,1.592,2.349,2.838,,,1.1,,No,20,0
853,18:37:03.000 08/15/2024,41.88661100,-87.65491067,153.600,1.4,0.7,3D,Yes,1.591,2.334,2.825,,,1.1,,No,19,0
854,18:37:04.000 08/15/2024,41.88661017,-87.65492317,153.600,1.2,0.7,3D,Yes,1.590,2.318,2.811,,,1.0,,No,20,0
855,18:37:05.000 08/15/2024,41.88660900,-87.65493583,153.500,1.3,0.7,3D,Yes,1.589,2.306,2.800,,,1.1,,No,20,0
856,18:37:06.000 08/15/2024,41.88660783,-87.65494850,153.500,1.4,0.8,3D,Yes,1.591,2.294,2.792,,,1.1,,No,20,0
857,18:37:07.000 08/15/2024,41.88660700,-87.65496200,153.600,1.4,0.8,3D,Yes,1.593,2.287,2.787,,,1.1,,No,20,0
858,18:37:08.000 08/15/2024,41.88660683,-87.65497567,153.600,1.3,0.7,3D,Yes,1.594,2.277,2.779,,,1.1,,No,21,0
859,18:37:09.000 08/15/2024,41.88660650,-87.65498983,153.500,1.4,0.8,3D,Yes,1.597,2.265,2.771,,,1.1,,No,20,0
860,18:37:10.000 08/15/2024,41.88660567,-87.65500500,153.400,1.4,0.8,3D,Yes,1.603,2.258,2.769,,,1.1,,No,19,0
861,18:37:11.000 08/15/2024,41.88660500,-87.65501867,153.100,1.4,0.8,3D,Yes,1.610,2.250,2.767,,,1.1,,No,19,0
862,18:37:12.000 08/15/2024,41.88660483,-87.65503150,152.900,1.4,0.8,3D,Yes,1.623,2.244,2.769,,,1.1,,No,18,0
863,18:37:13.000 08/15/2024,41.88660467,-87.65504500,152.800,1.3,0.7,3D,Yes,1.633,2.240,2.772,,,1.1,,No,19,0
864,18:37:14.000 08/15/2024,41.88660633,-87.65506017,152.800,1.3,0.7,3D,Yes,1.644,2.233,2.773,,,1.1,,No,18,0
865,18:37:15.000 08/15/2024,41.88660750,-87.65507467,152.700,1.4,0.8,3D,Yes,1.655,2.230,2.777,,,1.1,,No,18,0
866,18:37:16.000 08/15/2024,41.88660767,-87.65508883,152.800,1.2,0.7,3D,Yes,1.657,2.220,2.770,,,1.0,,No,20,0
867,18:37:17.000 08/15/2024,41.88660750,-87.65510283,152.700,1.3,0.8,3D,Yes,1.660,2.208,2.762,,,1.0,,No,19,0
868,18:37:18.000 08/15/2024,41.88660600,-87.65511517,152.600,1.4,0.8,3D,Yes,1.666,2.203,2.762,,,1.1,,No,18,0
869,18:37:19.000 08/15/2024,41.88660483,-87.65512750,152.600,1.3,0.8,3D,Yes,1.675,2.198,2.763,,,1.1,,No,18,0
870,18:37:20.000 08/15/2024,41.88660583,-87.65514083,152.700,1.2,0.7,3D,Yes,1.681,2.192,2.762,,,1.0,,No,19,0
871,18:37:21.000 08/15/2024,41.88660683,-87.65515450,152.700,1.4,0.8,3D,Yes,1.681,2.186,2.758,,,1.1,,No,19,0
872,18:37:22.000 08/15/2024,41.88660750,-87.65516783,152.600,1.4,0.8,3D,Yes,1.677,2.178,2.749,,,1.1,,No,18,0
873,18:37:23.000 08/15/2024,41.88660867,-87.65518267,152.600,1.3,0.8,3D,Yes,1.677,2.172,2.744,,,1.0,,No,19,0
874,18:37:24.000 08/15/2024,41.88661000,-87.65519717,152.500,1.4,0.8,3D,Yes,1.676,2.167,2.740,,,1.1,,No,19,0
875,18:37:25.000 08/15/2024,41.88661100,-87.65521083,152.500,1.3,0.7,3D,Yes,1.672,2.163,2.734,,,1.1,,No,20,0
876,18:37:26.000 08/15/2024,41.88661100,-87.65522483,152.500,1.4,0.8,3D,Yes,1.670,2.161,2.731,,,1.1,,No,19,0
877,18:37:27.000 08/15/2024,41.88661133,-87.65524050,152.600,1.4,0.8,3D,Yes,1.664,2.160,2.727,,,1.1,,No,19,0
878,18:37:28.000 08/15/2024,41.88661183,-87.65525650,152.700,1.4,0.8,3D,Yes,1.657,2.167,2.728,,,1.1,,No,19,0
879,18:37:29.000 08/15/2024,41.88661150,-87.65527117,152.600,1.4,0.8,3D,Yes,1.647,2.170,2.724,,,1.1,,No,20,0
880,18:37:30.000 08/15/2024,41.88661100,-87.65528600,152.500,1.4,0.8,3D,Yes,1.637,2.173,2.721,,,1.1,,No,20,0
881,18:37:31.000 08/15/2024,41.88661033,-87.65529933,152.400,1.4,0.8,3D,Yes,1.630,2.175,2.718,,,1.1,,No,20,0
882,18:37:32.000 08/15/2024,41.88660983,-87.65531267,152.300,1.4,0.8,3D,Yes,1.621,2.176,2.713,,,1.1,,No,20,0
883,18:37:33.000 08/15/2024,41.88661017,-87.65532717,152.300,1.3,0.7,3D,Yes,1.611,2.180,2.711,,,1.1,,No,21,0
884,18:37:34.000 08/15/2024,41.88661117,-87.65534150,152.400,1.4,0.7,3D,Yes,1.603,2.192,2.716,,,1.1,,No,20,0
885,18:37:35.000 08/15/2024,41.88661250,-87.65535550,152.400,1.4,0.7,3D,Yes,1.595,2.193,2.712,,,1.1,,No,20,0
886,18:37:36.000 08/15/2024,41.88661367,-87.65536833,152.000,1.4,0.7,3D,Yes,1.587,2.193,2.707,,,1.1,,No,20,0
887,18:37:37.000 08/15/2024,41.88661533,-87.65538100,151.800,1.7,0.8,3D,Yes,1.586,2.204,2.715,,,1.4,,No,18,0
888,18:37:38.000 08/15/2024,41.88661700,-87.65539500,151.700,1.7,0.8,3D,Yes,1.597,2.225,2.739,,,1.4,,No,18,0
889,18:37:39.000 08/15/2024,41.88661833,-87.65540917,151.700,1.5,0.9,3D,Yes,1.615,2.250,2.770,,,1.2,,No,17,0
890,18:37:40.000 08/15/2024,41.88661900,-87.65542333,151.500,1.4,0.7,3D,Yes,1.659,2.284,2.823,,,1.1,,No,18,0
891,18:37:41.000 08/15/2024,41.88661883,-87.65543667,151.200,1.4,0.7,3D,Yes,1.724,2.297,2.872,,,1.1,,No,18,0
892,18:37:42.000 08/15/2024,41.88661700,-87.65544967,150.900,1.4,0.8,3D,Yes,1.776,2.310,2.914,,,1.2,,No,17,0
893,18:37:43.000 08/15/2024,41.88661683,-87.65546267,150.700,1.7,1.0,3D,Yes,1.834,2.327,2.963,,,1.4,,No,15,0
894,18:37:44.000 08/15/2024,41.88661767,-87.65547633,150.600,1.5,0.9,3D,Yes,1.891,2.332,3.002,,,1.2,,No,16,0
895,18:37:45.000 08/15/2024,41.88662017,-87.65548967,150.700,1.4,0.8,3D,Yes,1.935,2.343,3.039,,,1.2,,No,17,0
896,18:37:46.000 08/15/2024,41.88662150,-87.65550283,150.600,1.6,1.0,3D,Yes,1.967,2.350,3.065,,,1.2,,No,16,0
897,18:37:47.000 08/15/2024,41.88662200,-87.65551683,150.500,1.4,0.8,3D,Yes,1.999,2.354,3.088,,,1.2,,No,16,0
898,18:37:48.000 08/15/2024,41.88662367,-87.65553167,150.400,1.4,0.8,3D,Yes,2.018,2.360,3.105,,,1.2,,No,17,0
899,18:37:49.000 08/15/2024,41.88662467,-87.65554600,150.300,1.4,0.8,3D,Yes,1.992,2.369,3.095,,,1.2,,No,18,0
900,18:37:50.000 08/15/2024,41.88662383,-87.65556083,150.100,1.4,0.7,3D,Yes,1.953,2.374,3.074,,,1.2,,No,19,0
901,18:37:51.000 08/15/2024,41.88662333,-87.65557750,150.100,1.4,0.7,3D,Yes,1.877,2.369,3.022,,,1.1,,No,20,0
902,18:37:52.000 08/15/2024,41.88662183,-87.65559383,150.100,1.4,0.7,3D,Yes,1.809,2.359,2.973,,,1.1,,No,20,0
903,18:37:53.000 08/15/2024,41.88662150,-87.65561050,150.200,1.3,0.6,3D,Yes,1.742,2.346,2.922,,,1.1,,No,21,0
904,18:37:54.000 08/15/2024,41.88662067,-87.65562717,150.300,1.3,0.6,3D,Yes,1.695,2.332,2.883,,,1.1,,No,21,0
905,18:37:55.000 08/15/2024,41.88661917,-87.65564317,150.300,1.3,0.6,3D,Yes,1.656,2.323,2.853,,,1.1,,No,21,0
906,18:37:56.000 08/15/2024,41.88661783,-87.65565867,150.100,1.3,0.6,3D,Yes,1.616,2.311,2.820,,,1.1,,No,21,0
907,18:37:57.000 08/15/2024,41.88661650,-87.65567417,150.000,1.2,0.6,3D,Yes,1.575,2.297,2.785,,,1.1,,No,22,0
908,18:37:58.000 08/15/2024,41.88661550,-87.65569000,149.800,1.3,0.6,3D,Yes,1.537,2.282,2.751,,,1.1,,No,21,0
909,18:37:59.000 08/15/2024,41.88661433,-87.65570483,149.600,1.3,0.6,3D,Yes,1.507,2.272,2.726,,,1.1,,No,20,0
910,18:38:00.000 08/15/2024,41.88661367,-87.65571900,149.600,1.3,0.6,3D,Yes,1.487,2.265,2.710,,,1.1,,No,21,0
911,18:38:01.000 08/15/2024,41.88661433,-87.65573367,149.700,1.3,0.6,3D,Yes,1.476,2.266,2.704,,,1.1,,No,21,0
912,18:38:02.000 08/15/2024,41.88661600,-87.65574817,149.800,1.3,0.6,3D,Yes,1.465,2.267,2.699,,,1.1,,No,21,0
913,18:38:03.000 08/15/2024,41.88661783,-87.65576217,149.900,1.4,0.7,3D,Yes,1.454,2.272,2.697,,,1.2,,No,20,0
914,18:38:04.000 08/15/2024,41.88661967,-87.65577650,150.100,1.2,0.6,3D,Yes,1.444,2.274,2.694,,,1.1,,No,22,0
915,18:38:05.000 08/15/2024,41.88662083,-87.65579133,150.100,1.3,0.6,3D,Yes,1.436,2.275,2.690,,,1.1,,No,20,0
916,18:38:06.000 08/15/2024,41.88662200,-87.65580667,150.200,1.3,0.7,3D,Yes,1.434,2.276,2.690,,,1.1,,No,20,0
917,18:38:07.000 08/15/2024,41.88662283,-87.65582233,150.300,1.3,0.7,3D,Yes,1.438,2.275,2.691,,,1.1,,No,19,0
918,18:38:08.000 08/15/2024,41.88662300,-87.65583800,150.400,1.3,0.7,3D,Yes,1.445,2.280,2.699,,,1.1,,No,19,0
919,18:38:09.000 08/15/2024,41.88662333,-87.65585333,150.500,1.3,0.7,3D,Yes,1.454,2.283,2.707,,,1.1,,No,19,0
920,18:38:10.000 08/15/2024,41.88662383,-87.65586900,150.500,1.3,0.7,3D,Yes,1.462,2.287,2.714,,,1.1,,No,19,0
921,18:38:11.000 08/15/2024,41.88662400,-87.65588483,150.500,1.3,0.7,3D,Yes,1.468,2.295,2.724,,,1.1,,No,19,0
922,18:38:12.000 08/15/2024,41.88662350,-87.65590067,150.400,1.3,0.7,3D,Yes,1.475,2.302,2.734,,,1.1,,No,20,0
923,18:38:13.000 08/15/2024,41.88662283,-87.65591617,150.400,1.3,0.6,3D,Yes,1.480,2.306,2.740,,,1.1,,No,21,0
924,18:38:14.000 08/15/2024,41.88662167,-87.65592967,150.400,1.3,0.7,3D,Yes,1.485,2.309,2.745,,,1.1,,No,20,0
925,18:38:15.000 08/15/2024,41.88662067,-87.65594283,150.400,1.4,0.7,3D,Yes,1.489,2.314,2.752,,,1.1,,No,19,0
926,18:38:16.000 08/15/2024,41.88662000,-87.65595783,150.400,1.5,0.9,3D,Yes,1.494,2.317,2.757,,,1.2,,No,18,0
927,18:38:17.000 08/15/2024,41.88661917,-87.65597233,150.500,1.4,0.7,3D,Yes,1.499,2.317,2.760,,,1.1,,No,19,0
928,18:38:18.000 08/15/2024,41.88661833,-87.65598633,150.500,1.4,0.7,3D,Yes,1.503,2.318,2.763,,,1.1,,No,19,0
929,18:38:19.000 08/15/2024,41.88661783,-87.65600133,150.600,1.5,0.8,3D,Yes,1.514,2.327,2.776,,,1.2,,No,18,0
930,18:38:20.000 08/15/2024,41.88661767,-87.65601683,150.600,1.5,0.8,3D,Yes,1.529,2.338,2.794,,,1.2,,No,19,0
931,18:38:21.000 08/15/2024,41.88661767,-87.65603200,150.600,1.5,0.8,3D,Yes,1.540,2.346,2.806,,,1.2,,No,18,0
932,18:38:22.000 08/15/2024,41.88661800,-87.65604667,150.600,1.5,0.8,3D,Yes,1.547,2.349,2.813,,,1.2,,No,19,0
933,18:38:23.000 08/15/2024,41.88661950,-87.65606133,150.600,1.4,0.7,3D,Yes,1.549,2.349,2.814,,,1.1,,No,20,0
